nan,0.10803416062530781,42.96182555983647,nan,Boiler,7
nan,0.3965835225039153,22.801936403805684,nan,Solar Termal Pump,7
nan,-0.21372412343147493,16.702733718806677,nan,Laptop,7
nan,-0.025114019346200292,315.6658380444783,nan,Washing Machine,7
0.049857174383771546,-0.0014660898962926968,0.05294258576674846,0.049736593146949115,Dishwasher,7
6.735943666948655,0.11176639306780839,36.490808340444495,0.19419153793136024,TV,7
nan,-0.050603915635070065,132.9776812399814,nan,Kitchen Lights,7
2.046119922644851,0.5993577522958803,19.442393226277286,0.12035297526061361,Htpc,7
6.589961672072109,-0.007409755651778995,214.88134523098617,0.4751891433972102,Kettle,7
nan,-0.005431453763675756,146.2739843043396,nan,Toaster,7
nan,0.04345961623787031,65.87953814391061,nan,Fridge,7
0.9814945676256955,-0.0026771929536115974,60.31321094104031,0.5548407757170566,Microwave,7
nan,-0.0947432392916472,35.276020584573644,nan,LCD_Office,7
nan,-0.31466293613157437,6.43974726263512,nan,HIFI_Office,7
nan,nan,94.78430536142163,nan,BreadMaker,7
nan,0.42874930941531814,7.028243984672397,nan,Amp_Living,7
0.006684269310671143,-0.11793014614511874,0.07219627572750699,0.006578582782684861,ADSL_Router,7
nan,0.23919324186514582,8.466672302489567,nan,Living_lamp1,7
nan,-0.6857594161364317,0.9145383332396843,nan,Soldering_Iron,7
nan,-0.6794103947140673,3.177056393444832,nan,GigE_USBHUB,7
nan,nan,0.0,nan,Hoover,7
nan,nan,0.0,nan,Kitchen Lamp1,7
nan,nan,0.9444825802474205,nan,Bedroom_Lamp,7
nan,-0.02440946067373552,135.8086967376159,nan,Lightning_Circuit,7
nan,nan,2.782456121474118,nan,Living_lamp2,7
inf,0.008714370994839377,0.18727605024982039,0.566164386531699,iPad_Charger,7
inf,0.43575274508799927,4.843768390583863,0.48862510113878277,Subwoofer_L,7
nan,nan,3.7206273645866648,nan,Living_LampTV,7
nan,-0.0009885033222990127,0.0031702604720620577,nan,DAB_radio,7
inf,0.010084347950845025,17.873835049559244,0.887945117050253,Kitchen Lamp2,7
1.5479194585906837,-0.04197126644596523,2.1636641633849103,0.3859851652171482,Kitchen Phone_Stereo,7
nan,nan,1.8671023396211757,nan,UtilityRM_Lamp,7
nan,0.008062369995263299,0.22578604816354225,nan,Samsung_Charger,7
nan,nan,0.028967832435559438,nan,Bedroom_d_Lamp,7
inf,0.004783592303503108,50.57940206292352,0.677377306595334,Coffee_Machine,7
inf,-0.033745989853750526,0.4456203573904008,0.15407567017863943,Kitchen_Radio,7
0.17019729569595055,0.06365609557417287,2.1056111235644894,0.11860757555273616,Bedroom_Chargers,7
nan,nan,0.0,nan,Hair_Dryer,7
nan,nan,0.0,nan,Straighteners,7
nan,nan,0.0,nan,Iron,7
0.24708461866524797,-0.01967285204549521,7.3916733973781215,0.05960139002466647,Gas_Oven,7
0.009596851275178465,0.7460313996704242,0.22972301596666053,0.009434226597511919,Datalogger_PC,7
nan,0.009131014210308342,1.91040021002771,nan,Childs_table_lamp,7
nan,nan,4.715760292772406,nan,Childs_ds_lamp,7
nan,nan,0.0,nan,BabyMonitor,7
nan,nan,0.0,nan,Battery_Charger,7
nan,nan,0.0,nan,Office_Lamp1,7
nan,nan,0.0,nan,Office_Lamp2,7
nan,nan,0.0,nan,Office_Lamp3,7
nan,nan,0.0,nan,Office_PC,7
nan,nan,0.0,nan,Office_Fan,7
nan,nan,0.0,nan,Led_Printer,7
nan,0.14417558451989346,32.94956220949092,nan,Boiler,30
nan,0.7861177166587167,14.799711671753542,nan,Solar Termal Pump,30
nan,nan,8.244185682738983,nan,Laptop,30
nan,nan,224.97770930594584,nan,Washing Machine,30
inf,0.0009830024694514568,0.09828795315419542,0.06271866970266005,Dishwasher,30
8.416185508790745,-0.0675873701897378,37.40509283185697,0.192627152555767,TV,30
nan,-0.09109926701412935,97.03015236985401,nan,Kitchen Lights,30
0.8369775232287376,0.3113885229046984,40.84640221819239,0.4610447990181865,Htpc,30
inf,-0.007097219410079521,201.33979967054444,0.481445828900683,Kettle,30
nan,-0.0049844762570268614,140.43366947562112,nan,Toaster,30
nan,0.043437096399273484,65.42006787731385,nan,Fridge,30
0.9188348164290095,-0.0017980427321909404,54.85154247974112,0.46407212581085167,Microwave,30
nan,nan,9.907445670149471,nan,LCD_Office,30
nan,nan,3.0348538235029436,nan,HIFI_Office,30
nan,nan,0.0,nan,BreadMaker,30
nan,0.22106233858263954,8.560328298246096,nan,Amp_Living,30
0.0060531570319750675,0.1485210874318036,0.07424915707618114,0.00597519099686139,ADSL_Router,30
nan,0.16671424342730087,8.677676906392415,nan,Living_lamp1,30
inf,nan,0.6938924200426263,1.0,Soldering_Iron,30
nan,nan,2.1850836507165803,nan,GigE_USBHUB,30
nan,nan,0.0,nan,Hoover,30
nan,nan,0.0,nan,Kitchen Lamp1,30
nan,-0.0037074086254605104,3.275330871271586,nan,Bedroom_Lamp,30
nan,-0.07853585270819728,100.79110903477816,nan,Lightning_Circuit,30
nan,-0.08110129568391174,3.2514667098391516,nan,Living_lamp2,30
inf,0.009093205676595757,1.95585464920934,0.9433614882443547,iPad_Charger,30
inf,0.22215385838656743,5.781933990884669,0.4812241182200244,Subwoofer_L,30
nan,nan,3.3547824693512793,nan,Living_LampTV,30
nan,-0.0019664238327811007,0.006066758241197161,nan,DAB_radio,30
inf,0.003696707212759596,18.910654138104224,0.9991692425453135,Kitchen Lamp2,30
1.6897413324708999,-0.6679039320912464,2.222500176866957,0.534130396615462,Kitchen Phone_Stereo,30
